client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
e3481023e069946fb72af5a710bd2530448d806b301983929c7936a614f98e50bc99d1b0f0eb432ca385694f75a5120b263121ca35a75b0ad315dfb4679a1ccc	common_voice_tr_42761609.mp3	0793cc0e626c2724f7331c2c03f69716e29f2ca34649a352f083ec324963e1cd	Müzenin kültür turizmi açısından etkili olacağı düşünülmektedir.		2	0					tr	
e3481023e069946fb72af5a710bd2530448d806b301983929c7936a614f98e50bc99d1b0f0eb432ca385694f75a5120b263121ca35a75b0ad315dfb4679a1ccc	common_voice_tr_42761610.mp3	075828e1be5f8cfcb3ab9ad0b9bff3f5dbac1beb14eade1001fff4cea91c9a15	Olimpiyatlarda ve Dünya şampiyonasında ise altıncı oldular.		2	1					tr	
edb4f3316ab15889123375e88ef4d74981b4b3bd45b7e56cc0bf45e5deebf6b1e45b4945f9bdea8d3bbeb44ce1189727731efad5744f36ca8b7968c09433047c	common_voice_tr_42929532.mp3	079eb8864b885b5c9ee3e4b91e5aaeaf2c3f151555d8beaacfb6d0e840b40cd8	Bu dönemde İngiltere'deki Yahudi nüfusu görece azdır.		2	0					tr	
edb4f3316ab15889123375e88ef4d74981b4b3bd45b7e56cc0bf45e5deebf6b1e45b4945f9bdea8d3bbeb44ce1189727731efad5744f36ca8b7968c09433047c	common_voice_tr_42929533.mp3	07d94f171b932c1be894834f1573f86fd7b6b01c1e80c41a834e60b3542c487a	Piller doğru akım kaynağıdır.		2	0					tr	
edb4f3316ab15889123375e88ef4d74981b4b3bd45b7e56cc0bf45e5deebf6b1e45b4945f9bdea8d3bbeb44ce1189727731efad5744f36ca8b7968c09433047c	common_voice_tr_42929534.mp3	079d527ca93778e3f10823c50ce9615468d9dcc3aaec181ad0d909e8b17173af	Fiyortların genellikle kıvrımlı kanalları ve bazen de keskin köşeleri vardır.		2	0					tr	
edb4f3316ab15889123375e88ef4d74981b4b3bd45b7e56cc0bf45e5deebf6b1e45b4945f9bdea8d3bbeb44ce1189727731efad5744f36ca8b7968c09433047c	common_voice_tr_42929535.mp3	078760317bddebd57d6e3f431cde7a62351ae35aedd4c6ccac839b09944593ee	Kendi zamanının en iyilerinden biri olarak kabul edilmektedir.		2	0					tr	
edb4f3316ab15889123375e88ef4d74981b4b3bd45b7e56cc0bf45e5deebf6b1e45b4945f9bdea8d3bbeb44ce1189727731efad5744f36ca8b7968c09433047c	common_voice_tr_42929587.mp3	07cfcd53e9b03c6dd2fa29792fd6529ee3c774192c82501c9b54beda7dbfd07a	Azınlıkların Türkiye'den gitmesiyle vatan ve millet olunabileceği vurgusuna sahiptir.		2	0					tr	
edb4f3316ab15889123375e88ef4d74981b4b3bd45b7e56cc0bf45e5deebf6b1e45b4945f9bdea8d3bbeb44ce1189727731efad5744f36ca8b7968c09433047c	common_voice_tr_42929588.mp3	07dfa25bded01a3ab1d62b821bbc5f362393ac364e9b4161cfec8887190129d6	Hem kamera önünde hem de arkasında böyle hissettiren içerikler yapmak istiyorum.		2	1					tr	
edb4f3316ab15889123375e88ef4d74981b4b3bd45b7e56cc0bf45e5deebf6b1e45b4945f9bdea8d3bbeb44ce1189727731efad5744f36ca8b7968c09433047c	common_voice_tr_42929589.mp3	0779d0c5c13dc3ec9e8278ad73d5ab95403d16365c2a0032906d2b0d2aafd8b4	Kuruç birlikleri Tökeli İmre'in ordusuyla birleştirildi.		2	0					tr	
edb4f3316ab15889123375e88ef4d74981b4b3bd45b7e56cc0bf45e5deebf6b1e45b4945f9bdea8d3bbeb44ce1189727731efad5744f36ca8b7968c09433047c	common_voice_tr_42929590.mp3	07d94fd30ec284470d92903e08fda89b954d4099dac7bb36ad5d2d412d385363	Matbaanın yaygınlaşması ile mimarlık teorilerinin derinliği ve kapsamı da gelişmiştir.		2	0					tr	
edb4f3316ab15889123375e88ef4d74981b4b3bd45b7e56cc0bf45e5deebf6b1e45b4945f9bdea8d3bbeb44ce1189727731efad5744f36ca8b7968c09433047c	common_voice_tr_42929591.mp3	073491b49acaa4d63831641aec8798176ffe6613c49a7448866d5d6f90f1e1c6	Dedesi Selanik Arnavutlarındandır.		2	0					tr	
60cee2235d7ec4cdeb89d601b8c373955b303c712ec729ed0affdabda8819908f51cefa990163d2bc4ac04c93e6dac2909cca67829211df4a2a17af2507dd50a	common_voice_tr_43395170.mp3	07a014dcdc3aeb2846407d9045c3ece3c5e6f9b6e059b89f6d2f50b7143c40b9	Heceyi tiyatro eserlerinde de kullandıkları görülür.		4	2	sixties	male_masculine	İstanbul türkçesi		tr	
60cee2235d7ec4cdeb89d601b8c373955b303c712ec729ed0affdabda8819908f51cefa990163d2bc4ac04c93e6dac2909cca67829211df4a2a17af2507dd50a	common_voice_tr_43395171.mp3	07be5228135800be8116abdba3d9ec3f76177395afd2eb615efce6f3158cd628	Spor etkinliklerinin canlı yayınlanması yaygın bir uygulamadır.		4	0	sixties	male_masculine	İstanbul türkçesi		tr	
60cee2235d7ec4cdeb89d601b8c373955b303c712ec729ed0affdabda8819908f51cefa990163d2bc4ac04c93e6dac2909cca67829211df4a2a17af2507dd50a	common_voice_tr_43395172.mp3	0806a7ddb5b1f00de7243b1eb40b4cf572c8558ce8437a36978e2e8d5b97e408	Özgürlük, özünüzün gürlüğüdür.		4	0	sixties	male_masculine	İstanbul türkçesi		tr	
60cee2235d7ec4cdeb89d601b8c373955b303c712ec729ed0affdabda8819908f51cefa990163d2bc4ac04c93e6dac2909cca67829211df4a2a17af2507dd50a	common_voice_tr_43395173.mp3	07ea2044140d62e92918a71ea53b1f589ab0fdab2bce4a56d74bcbd1eda356c1	Bu kadrodaki iki oyuncunun ise Avustralya maçı öncesinde sakatlığı bulunmaktaydı.		4	0	sixties	male_masculine	İstanbul türkçesi		tr	
60cee2235d7ec4cdeb89d601b8c373955b303c712ec729ed0affdabda8819908f51cefa990163d2bc4ac04c93e6dac2909cca67829211df4a2a17af2507dd50a	common_voice_tr_43395174.mp3	077e783a4f1f02442da1e7f077bff989c9d3fa026be396bcaddf5396f1ff1963	Yemeğini tamamlayan misafirler hediyesini bırakarak gider.		4	0	sixties	male_masculine	İstanbul türkçesi		tr	
60cee2235d7ec4cdeb89d601b8c373955b303c712ec729ed0affdabda8819908f51cefa990163d2bc4ac04c93e6dac2909cca67829211df4a2a17af2507dd50a	common_voice_tr_43395205.mp3	0809cc80377ee0f88a50006222dfd7dd3a5518ce66808d3de8805e1ea9a56a46	Sünnetli olduğunu ortaya çıkaracak tıbbi muayenelerden kaçınmak için çeşitli bahaneler uydurdu.		4	0	sixties	male_masculine	İstanbul türkçesi		tr	
60cee2235d7ec4cdeb89d601b8c373955b303c712ec729ed0affdabda8819908f51cefa990163d2bc4ac04c93e6dac2909cca67829211df4a2a17af2507dd50a	common_voice_tr_43395206.mp3	0720a53a600a56144038e85a66f32c430fb667a0b921efd795c6e02fcce1a4c5	Konuşma yokluğunun tedavisi çeşitli durumlarda mümkündür.		4	0	sixties	male_masculine	İstanbul türkçesi		tr	
60cee2235d7ec4cdeb89d601b8c373955b303c712ec729ed0affdabda8819908f51cefa990163d2bc4ac04c93e6dac2909cca67829211df4a2a17af2507dd50a	common_voice_tr_43395207.mp3	07f658fb964da7e201ab141b861bf72a570a13fd4ebeeb57ea7e76803c3bca77	Köyün ilk yerleşim yeri Karasu mevkii olarak bilinir.		4	0	sixties	male_masculine	İstanbul türkçesi		tr	
60cee2235d7ec4cdeb89d601b8c373955b303c712ec729ed0affdabda8819908f51cefa990163d2bc4ac04c93e6dac2909cca67829211df4a2a17af2507dd50a	common_voice_tr_43395208.mp3	07f5f0ed221cd56b24bc0362e1db4728f38582185da9f3236d309b9cd734b7d3	Adana-Mersin demiryolunu bir üst geçitle geçen yolun her iki tarafında küçük sanayi işletmeleri ve diğer iş yerleri vardır.		4	0	sixties	male_masculine	İstanbul türkçesi		tr	
60cee2235d7ec4cdeb89d601b8c373955b303c712ec729ed0affdabda8819908f51cefa990163d2bc4ac04c93e6dac2909cca67829211df4a2a17af2507dd50a	common_voice_tr_43395209.mp3	07d75bb08635a0cf1821735c37396ddaed62e5eade7e15c730b88eea38b44794	Don Cumhuriyeti kendisini Don Kazaklarının tarihsel mirası olarak gördü.		4	0	sixties	male_masculine	İstanbul türkçesi		tr	
66c76bf040a79f175d5068bb127e8c6c10b84c6964484746130bf32707c728224e800acfb11e931a20637d8ed6de361b4c040abf4f85eb75e2abe98ccb6b92de	common_voice_tr_43267937.mp3	07d285d49daef49b7e019d419e82596e54d140024f4a0c1cf0ea2a8d399d342a	Bazı sinema filmi ile televizyon dizilerinde rol aldı.		2	0					tr	
66c76bf040a79f175d5068bb127e8c6c10b84c6964484746130bf32707c728224e800acfb11e931a20637d8ed6de361b4c040abf4f85eb75e2abe98ccb6b92de	common_voice_tr_43267938.mp3	0758262851d139a27536edf1a3ab92682f68ca5ab663bc89c3a6ba417e0d95c2	Buna ek olarak ailesi ve hayatı tarihçiler arasında tartışmalara neden olmuştur.		2	0					tr	
66c76bf040a79f175d5068bb127e8c6c10b84c6964484746130bf32707c728224e800acfb11e931a20637d8ed6de361b4c040abf4f85eb75e2abe98ccb6b92de	common_voice_tr_43267939.mp3	077d3322498304d584eecf8790e2afdeeccf507580efb4bdc8c330f1639d3b63	Denize yakın alanlar kumullar ile kaplı alandan menderesler çizerek geçer.		2	0					tr	
66c76bf040a79f175d5068bb127e8c6c10b84c6964484746130bf32707c728224e800acfb11e931a20637d8ed6de361b4c040abf4f85eb75e2abe98ccb6b92de	common_voice_tr_43267940.mp3	07f432669e92abf532474cf82ffef7cbc81c2c035bd56a0a6cd66ab9787934dd	Babası eski bir futbolcudur.		2	0					tr	
66c76bf040a79f175d5068bb127e8c6c10b84c6964484746130bf32707c728224e800acfb11e931a20637d8ed6de361b4c040abf4f85eb75e2abe98ccb6b92de	common_voice_tr_43267941.mp3	07cd534d02ccd9db6f297158bc1c599de6b2f1b60cbf40413652c5c1f80f5bed	Her iki azınlık da bölgenin otokton nüfusunu temsil ediyor ve ev sahibi hükûmetler tarafından resmen tanınıyor.		2	0					tr	
66c76bf040a79f175d5068bb127e8c6c10b84c6964484746130bf32707c728224e800acfb11e931a20637d8ed6de361b4c040abf4f85eb75e2abe98ccb6b92de	common_voice_tr_43267942.mp3	0776d34e7b5e4bd9668956323962e08e1b4ca2a8d3c11dfa049e21ec0f857adf	Kitapta açık bir biçimde adı verilmeyen bu yazar muhtemeldir ki Nikos Kazancakis'in kendisidir.		2	0					tr	
66c76bf040a79f175d5068bb127e8c6c10b84c6964484746130bf32707c728224e800acfb11e931a20637d8ed6de361b4c040abf4f85eb75e2abe98ccb6b92de	common_voice_tr_43267943.mp3	07a257c6a673d31af1e6835e52f0aa101ec5a36e3352d75aabdef6ae3627ee94	Aynı zamanda güney Tunus Sahra turist yollarına giderek daha fazla dahil olmaktadır.		2	0					tr	
66c76bf040a79f175d5068bb127e8c6c10b84c6964484746130bf32707c728224e800acfb11e931a20637d8ed6de361b4c040abf4f85eb75e2abe98ccb6b92de	common_voice_tr_43267944.mp3	07d0e31527b54a94d1909db74f2937f100a20103c47b9480d30335bafe6f4007	Albümün tamamı Rusça şarkılardan oluşmaktaydı.		2	0					tr	
66c76bf040a79f175d5068bb127e8c6c10b84c6964484746130bf32707c728224e800acfb11e931a20637d8ed6de361b4c040abf4f85eb75e2abe98ccb6b92de	common_voice_tr_43267945.mp3	076434e1549b9d6c1114aac4e8f97d138dff4abbbf33663d4f4a9d53bde175a3	Kitaplarını zar zor yazmaktadır.		2	0					tr	
66c76bf040a79f175d5068bb127e8c6c10b84c6964484746130bf32707c728224e800acfb11e931a20637d8ed6de361b4c040abf4f85eb75e2abe98ccb6b92de	common_voice_tr_43267946.mp3	0794f9beae2143199dec3c117cd321d8a264a664eae1e17d6205f90aa64cfcb4	Bu yıllarda fizik ve matematik kollarının başkanlığını yapmıştır.		2	0					tr	
8cfc0ce87652576368a8c434bf255523541205fe168817c0b890952a31e7608a25d6bf87e892debf67a63cb0afdd110a6351feab518908cbe585c826bc48a4f3	common_voice_tr_43373032.mp3	0751638d65aa7094fb041a3b0d4c3e75c351477e4d7a1e77513b502ff8a81456	Son olarak ikinci ekoloji şenliğini düzenleyen platform tohum kanununa karşı düzeyli bir muhalefet yürütmüştür.		2	0					tr	
8cfc0ce87652576368a8c434bf255523541205fe168817c0b890952a31e7608a25d6bf87e892debf67a63cb0afdd110a6351feab518908cbe585c826bc48a4f3	common_voice_tr_43373034.mp3	07fedb02e153975985a2a152e686bae240594e3bf9338f9f10f6a53e03939a3a	Asillik ve şövalyelik dünyasından gelmekteydi.		2	0					tr	
8cfc0ce87652576368a8c434bf255523541205fe168817c0b890952a31e7608a25d6bf87e892debf67a63cb0afdd110a6351feab518908cbe585c826bc48a4f3	common_voice_tr_43373036.mp3	071488619f2da8b98600b33c6a3654d898200680e172c06e9065cdaa17d03eed	Disk yaklaşık çapındadır ve her iki tarafı da damgalı sembollerden oluşan bir spiral ile kaplıdır.		2	0					tr	
8cfc0ce87652576368a8c434bf255523541205fe168817c0b890952a31e7608a25d6bf87e892debf67a63cb0afdd110a6351feab518908cbe585c826bc48a4f3	common_voice_tr_43373046.mp3	07b3a9fb82ca255a5b2a5bc8effbbacb2a05698bcb6fd4fae8ca55778eafd035	Kesici dişleri ise oldukça uzundu.		2	0					tr	
8cfc0ce87652576368a8c434bf255523541205fe168817c0b890952a31e7608a25d6bf87e892debf67a63cb0afdd110a6351feab518908cbe585c826bc48a4f3	common_voice_tr_43373048.mp3	07d913a6078092dc296d9a1f6d176741d0895f39ab5285c525fadf24c7e76d85	Türkiye'deki resmî sayımlarda dinsiz kişiler sayılmadığı için ateist veya agnostiklerin sayısını saptamak güçtür.		2	0					tr	
8cfc0ce87652576368a8c434bf255523541205fe168817c0b890952a31e7608a25d6bf87e892debf67a63cb0afdd110a6351feab518908cbe585c826bc48a4f3	common_voice_tr_43373643.mp3	07baa41566938fca2e0d9c56db2ba8f6911fd6b36ae088144a3360e0a15dec09	Tarayıcılar kodları okumak için farklı teknolojiler kullanır.		2	0	thirties				tr	
8cfc0ce87652576368a8c434bf255523541205fe168817c0b890952a31e7608a25d6bf87e892debf67a63cb0afdd110a6351feab518908cbe585c826bc48a4f3	common_voice_tr_43373644.mp3	07f8ce6fb77ad0304d04acabebecad6e3203a2b5e4b44acc08e429265ea71c1f	Padişah oğlunu zindana attırır.		2	0	thirties				tr	
8cfc0ce87652576368a8c434bf255523541205fe168817c0b890952a31e7608a25d6bf87e892debf67a63cb0afdd110a6351feab518908cbe585c826bc48a4f3	common_voice_tr_43373645.mp3	0797dad43149248febfdf2dfdbdaaa37d228b5b5701df70eea17bcc9344f1fd8	Gaia onun barışçıl olup savaşa katılmamasına çok öfkelenmişti.		2	0	thirties				tr	
8cfc0ce87652576368a8c434bf255523541205fe168817c0b890952a31e7608a25d6bf87e892debf67a63cb0afdd110a6351feab518908cbe585c826bc48a4f3	common_voice_tr_43373646.mp3	07c40cc3aa0ce9a0b4bd40d32a8ec94ad409095a6be845289b4eb8bc977eddfb	Göktanrı inancını devam ettiren kral karşıtlarının Hristiyan Macaristan üzerine sonsuza kadar lanet ettiğine inanılır.		2	0	thirties				tr	
8cfc0ce87652576368a8c434bf255523541205fe168817c0b890952a31e7608a25d6bf87e892debf67a63cb0afdd110a6351feab518908cbe585c826bc48a4f3	common_voice_tr_43373647.mp3	07c9539191681ecd27afedfcc3ded29aa634598143abb78d0f50b13ac205e745	Daha sonra mektubun yazılmasında kocasını suçladı ve kendisinin yazdığını reddetti.		2	0	thirties				tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701220.mp3	079aacd35f23adf9b46195e7c894f43bdbacdd689daeefd140008fe1edb0f42f	Devre arasında teknik direktör Levent Eriş'in verdiği rapor doğrultusunda Altay kulübüne kiralandı.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701221.mp3	07c47e8ed362cf248e216399cd12cbb584c08e6415a0863ab32528dffdfdb675	Ekvator ve yakın bölgelerde tüm yıl boyunca sabah ve akşam görünür.		4	2			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701222.mp3	061692395327c18c4925daeca0269950467dfe8cf9b32a6625603f9e1ce27848	Bilinen dört önemli kanserde rol oynar.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701223.mp3	07ac3fba8dd3a9feade03a1c9c3df88313e58192a6f065b628ae58c7e8eb78b7	Kendisinin ayrıca Türk Dünyası ile ilgili pek çok çalışmaları vardır.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701224.mp3	07a972a802275724a82f3eb30d3f82ef5869e6534bf61b6350a76fe816fbcd2e	Oyunlar Avrupa Olimpiyat Komiteleri Birliği tarafından düzenlenmektedir.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701274.mp3	07a3f36f76eac56e9694ccb2db014449ee3f433a6b14c1b3d4c658053a04e78e	İş ortağı dizini kullanıcıların iş ortağı bulmalarına yardımcı oluyor.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701275.mp3	072c6bd8e1668206dce83424c26cd18309991188a4272798911f7c6b3c67f844	El-Manyal ilçesi ile Al-Manyal Sarayı Müzesi ve bahçeleri adada bulunmaktadır.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701276.mp3	06bd66fcfa2daa5311874fa572ef370d92ef364fee061ea79e94c1308d2d4e0d	Albümde dört şarkı ve üç versiyon ile beraber toplam yedi şarkı vardır.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701277.mp3	06f68e4e52a2776817b2672995ff478037695a59c9737bdd3a71815a35a16572	Halk oylaması kazanan şarkıcı ve şarkısını belirleyecektir.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701278.mp3	07b61e5e8c6c937ea8ae793b2ccd151ffa1e685a3008e1cbb123639908443d81	Derslerini Rusya'da ve yurtdışında yürütmektedir.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701299.mp3	076f553c76c8c913cee6794d2346cc1a1942d56a5d417b30d5c9173c0c4b07f9	Alfa Yayınları Antik Çağ Dizisi'nin editörlüğünü yapmaktadır.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701300.mp3	076399f345f09824558d92e058397685e515652176ae65ae90ab7d363e716182	İki veya daha fazla atomun elektron paylaşımı sonucu oluşan bağ moleküler bağdır.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701301.mp3	0798fadea57998627bdab5d88cb52e33c82da1e34b0d1606fa4218b843c43f79	Hukuk tarihi eğitimi gördü.		4	2			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701302.mp3	075317bb79a221ff9dc6e107decd1411ed28a2a9d091a3172f1eaf60a8abc9da	Takımı tarihi boyunca on dört farklı baş antrenör çalıştırdı.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701303.mp3	07460cb676dc3b5d4fe632dbe718feff52800fbb42e9bfbebb35e24f8ef1e1f9	Ülke koduna göre katılımcı ülkeler ve katılımcı sayıları aşağıdaki şekilde sıralandı.		4	2			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701383.mp3	06bd43f00717b9e5acd89cd9cdbb6ee511b33da2df27da4ab6d3f1c590a576e2	Kalenin yeraltı enstalasyonları iyi korunmuştur ve rehberli ziyaretler için halka açıktır.		4	2			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701384.mp3	07b0e2c83747cd928f1ddcb86cc56101e2345258c256aa72d460929abf6c083e	Sahra altı Afrikada yaygındır.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701385.mp3	07a7bf568642f25da71f927224526cbd56a827816767a7a77eddf41058dca158	İnsidans terimiyle karıştırıldığı olur.		4	0			Kalın İstanbul Okuması		tr	
c0dd4c560f9a38a24b9bdb86ae289d6bc6fc2e6f36bb99ee9f8b05f19040234ab13e1dce8f8273493a0b52c213e311c735149d9197b5683c21ea3ddf6ecf03bb	common_voice_tr_42701387.mp3	078c3d7d99a0a3e5cc23daff2a9f2609ba995727442b5202093fa8dd20c66db4	Bu küçük ötücü kuş böcekçildir.		4	0			Kalın İstanbul Okuması		tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263748.mp3	07f43bc3428c584d000a11754dc621019121cc0910a579f391ea156630559687	Sahanın drenajı ve ısınması vardır.		2	0					tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263750.mp3	07a573d579cfc8c2d9c806b0e3bcb91d5f99946f799e40b6945b3ae486bc43e9	Özellikle Hollandalı ve İngiliz tüccarlar aktifti.		2	0					tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263754.mp3	07b3ca828d80a0c2cca00af375c6aaac9d321c33c1c0b77730924c32397b8b16	Tundra bölgesinin güneyinde Tayga denilen bölge yer alır.		2	0					tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263755.mp3	07eb64a65e184020c230f94d043d70cd2b7c90faea3e1a5dbd9392cfadd8359d	iki bin yirmi sekiz	language_fundamentals	2	0					tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263911.mp3	07705d8d8fe718b348b4e38d36d752ae42433fd2dda4dfeb5f66159f640e511a	Kısa bir süre "Cem Karaca ve Bekledikleriniz" adlı bir grupta çaldı.		2	0	twenties				tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263912.mp3	0754552ad7674642874525258a3874e4caa9084dff05e82c90c6b9de1d50f879	Bu dönemde günlerin uzun olması ve güneş ışığının fazlalığı önemli rol oynamaktadır.		2	0	twenties				tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263913.mp3	07c20a4b57ff12e6eee620199bd01e630f627e95a89f780f2502064a098bea4a	Derslerinde ilgili konuları temel bilgilerden türeterek anlattığı için son derece popüler bir öğretim görevlisidir.		2	0	twenties				tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263914.mp3	07cc77953ce7f5b8c491bcad1efd538a27c2ca6fb35ac492ddde9935b5224bdc	Kentteki Alman işgali boyunca sivil idareye yardımcı olmuştur.		2	0	twenties				tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263915.mp3	07bb7270d87110052602db132f70dc43c0a17236e8ef5715c36b7dbbd3e6bc88	Gazetenin merkezi Toronto'dur.		2	1	twenties				tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263926.mp3	07b8fa2a9648e4839bd7392a79345f4a2c6256ed50f9cef87d00903a3f85d074	Sekiz kategoride madalya mücadelesi yapıldı.		2	0	twenties				tr	
b38883ce12ea2e1c80e1eb6c11097463f9aee68ec60c7a633ae0f38717137eb8d9eca7026ec96aa6ed6a6ce8e36edaec767ffb31b94a5752a2f8dfdd29c3879f	common_voice_tr_43263927.mp3	0778d20a5148e310076ae96615015c90ccc2797ff5a20bffedc7e2f5f5626cbf	Yakın çevrede bir buz pateni pisti açmak ve soğutma ünitelerini kullanmaya karar verdiler.		2	0	twenties				tr	
